LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
77.691195,-68.506892,45972.1955,  0.00,5632.9264,2013032101001,5337.98,5337.98,1
77.704126,-68.492182,45981.0369,115.24,5630.9769,2013032101001,5441.16,5556.39,1
77.717161,-68.477129,45989.8705,265.77,5630.9205,2013032101001,5424.14,5689.91,1
77.730187,-68.461851,45998.7113,  0.00,5635.8875,2013032101001,5330.11,5330.11,1
77.743196,-68.446244,46007.5364,  0.00,5640.6324,2013032101001,5119.08,5119.08,1
77.756182,-68.430254,46016.3031,  0.00,5640.9878,2013032101001,5160.92,5160.92,1
77.769153,-68.413973,46024.9984,  0.00,5636.6112,2013032101001,5237.51,5237.51,1
77.782104,-68.397319,46033.6402,  0.00,5632.1051,2013032101001,4941.58,4941.58,1
77.795032,-68.380220,46042.2574,170.86,5632.2244,2013032101001,5010.82,5181.68,1
77.807924,-68.362510,46050.8556,351.27,5636.8789,2013032101001,4953.47,5304.74,1
77.820775,-68.344105,46059.4098,  0.00,5641.4085,2013032101001,4966.74,4966.74,1
77.833592,-68.325226,46067.9005,125.70,5640.3219,2013032101001,4794.19,4919.89,1
77.846380,-68.305852,46076.3329,200.47,5638.7317,2013032101001,4734.44,4934.91,1
77.859245,-68.287631,46084.7374,185.27,5640.4786,2013032101001,4667.65,4852.92,1
77.872214,-68.271193,46093.1278,239.44,5643.7223,2013032101001,4586.49,4825.94,1
77.885186,-68.254697,46101.4886,277.65,5644.0432,2013032101001,4546.79,4824.44,1
77.898171,-68.238554,46109.8207,336.56,5646.0558,2013032101001,4501.81,4838.37,1
77.911177,-68.222696,46118.1218,421.49,5646.5024,2013032101001,4461.85,4883.35,1
77.924200,-68.207123,46126.3865,673.93,5643.6079,2013032101001,4451.86,5125.79,1
77.937238,-68.191843,46134.6178,423.23,5641.1078,2013032101001,4411.88,4835.11,1
77.950290,-68.176858,46142.8285,584.06,5639.6869,2013032101001,4366.91,4950.97,1
77.963359,-68.162154,46151.0337,684.62,5640.0402,2013032101001,4371.92,5056.53,1
77.976441,-68.147727,46159.2393,540.45,5640.2702,2013032101001,4341.94,4882.39,1
77.989536,-68.133559,46167.4399,560.23,5642.7468,2013032101001,4306.95,4867.18,1
78.002643,-68.119609,46175.6198,610.90,5646.8748,2013032101001,4281.98,4892.88,1
78.015761,-68.105920,46183.7580,636.25,5648.8452,2013032101001,4261.97,4898.22,1
78.028891,-68.092518,46191.8520,644.68,5646.4849,2013032101001,4237.01,4881.69,1
78.042038,-68.079396,46199.9156,644.69,5644.3592,2013032101001,4232.01,4876.69,1
78.055194,-68.066519,46207.9754,667.20,5645.0920,2013032101001,4217.02,4884.22,1
78.068359,-68.053847,46216.0531,698.17,5648.2081,2013032101001,4202.03,4900.20,1
78.081502,-68.040685,46224.1408,723.78,5651.1148,2013032101001,4207.04,4930.81,1
78.094544,-68.025330,46232.2107,723.51,5654.5514,2013032101001,4212.02,4935.53,1
78.107502,-68.008332,46240.2464,726.32,5654.5814,2013032101001,4222.02,4948.35,1
78.120425,-67.990715,46248.2525,737.58,5651.6294,2013032101001,4222.02,4959.60,1
78.116395,-67.996282,46245.7533,741.47,5653.0290,2013032101002,4228.20,4969.67,1
78.129291,-67.978201,46253.7529,675.65,5650.2778,2013032101002,4227.01,4902.66,1
78.142141,-67.959389,46261.7663,720.69,5649.8561,2013032101002,4237.01,4957.70,1
78.154955,-67.939912,46269.8045,762.92,5652.8848,2013032101002,4247.00,5009.92,1
78.167729,-67.919770,46277.8681,709.43,5656.9688,2013032101002,4261.98,4971.41,1
78.180457,-67.898976,46285.9571,698.17,5657.6393,2013032101002,4276.97,4975.15,1
78.193131,-67.877399,46294.0797,751.66,5658.1698,2013032101002,4291.96,5043.62,1
78.205748,-67.854990,46302.2459,740.81,5656.6079,2013032101002,4301.96,5042.77,1
78.218246,-67.831032,46310.4642,754.47,5656.2668,2013032101002,4316.95,5071.42,1
78.230612,-67.805453,46318.7437,726.32,5658.0084,2013032101002,4331.94,5058.26,1
78.242937,-67.779370,46327.0831,678.47,5658.4624,2013032101002,4336.93,5015.40,1
78.255367,-67.754523,46335.4691,641.87,5658.7964,2013032101002,4361.92,5003.78,1
78.268025,-67.732592,46343.8898,651.27,5654.5177,2013032101002,4356.93,5008.20,1
78.280892,-67.713776,46352.3551,675.65,5652.3056,2013032101002,4371.92,5047.57,1
78.293889,-67.697268,46360.8764,670.02,5649.8435,2013032101002,4381.90,5051.92,1
78.306900,-67.680984,46369.4514,627.80,5648.8990,2013032101002,4396.89,5024.69,1
78.319910,-67.664688,46378.0860,602.46,5646.9265,2013032101002,4411.88,5014.34,1
78.332921,-67.648337,46386.7952,546.15,5646.3189,2013032101002,4426.87,4973.02,1
78.345931,-67.631954,46395.5900,563.03,5647.7285,2013032101002,4456.86,5019.90,1
78.358937,-67.615537,46404.4796,571.48,5649.0082,2013032101002,4461.86,5033.33,1
78.371945,-67.599099,46413.4384,557.41,5648.4255,2013032101002,4481.84,5039.24,1
78.384957,-67.582742,46422.4402,565.85,5644.8316,2013032101002,4496.83,5062.68,1
78.397973,-67.566449,46431.4741,548.96,5636.6501,2013032101002,4501.82,5050.78,1
78.410991,-67.550170,46440.5639,495.48,5630.6029,2013032101002,4516.81,5012.28,1
78.424009,-67.533868,46449.7403,512.36,5634.6510,2013032101002,4551.79,5064.15,1
78.437029,-67.517604,46458.9922,501.10,5645.3250,2013032101002,4581.77,5082.87,1
78.450057,-67.501489,46468.2165,484.22,5652.1085,2013032101002,4621.74,5105.95,1
78.463088,-67.485402,46477.3274,453.25,5650.4606,2013032101002,4651.71,5104.96,1
78.476115,-67.469226,46486.3250,422.28,5646.1811,2013032101002,4676.70,5098.98,1
78.489141,-67.453018,46495.2589,355.43,5643.7735,2013032101002,4716.66,5072.09,1
78.502165,-67.436707,46504.1630,346.27,5644.2995,2013032101002,4751.65,5097.91,1
78.515187,-67.420398,46513.0324,295.60,5641.4533,2013032101002,4776.62,5072.22,1
78.528211,-67.404061,46521.8412,261.81,5636.7402,2013032101002,4826.60,5088.41,1
78.541210,-67.387220,46530.6041,228.03,5638.6194,2013032101002,4876.56,5104.59,1
78.554124,-67.368814,46539.3373,148.48,5639.8795,2013032101002,4957.79,5106.27,1
78.567001,-67.349690,46548.0458,  0.00,5639.0804,2013032101002,5090.13,5090.13,1
78.579883,-67.330643,46556.7451,  0.00,5638.6673,2013032101002,5061.77,5061.77,1
78.592780,-67.311857,46565.4604,  0.00,5640.1254,2013032101002,5097.54,5097.54,1
78.876519,-66.285987,60128.8459,230.12,5675.6097,2013032602001,5072.71,5302.83,1
78.863286,-66.297575,60138.6299,297.90,5675.5820,2013032602001,5022.36,5320.26,1
78.850112,-66.310873,60148.4271,293.08,5676.1122,2013032602001,4965.96,5259.04,1
78.836954,-66.324606,60158.2323,445.70,5676.9951,2013032602001,4934.91,5380.62,1
78.823815,-66.338769,60168.0429,512.37,5677.2008,2013032602001,4921.53,5433.89,1
78.810694,-66.353335,60177.8516,532.18,5677.4381,2013032602001,4906.34,5438.52,1
78.797591,-66.368335,60187.6635,571.96,5677.7645,2013032602001,4890.71,5462.67,1
78.784508,-66.383759,60197.4755,585.57,5677.6622,2013032602001,4881.55,5467.12,1
78.771444,-66.399600,60207.2894,595.85,5678.2640,2013032602001,4873.28,5469.13,1
78.758400,-66.415839,60217.1055,599.83,5677.6702,2013032602001,4861.22,5461.05,1
78.745372,-66.432429,60226.9250,608.02,5677.8710,2013032602001,4846.68,5454.71,1
78.732364,-66.449348,60236.7504,608.08,5678.8113,2013032602001,4836.58,5444.66,1
78.719359,-66.466363,60246.5725,610.94,5678.8304,2013032602001,4831.52,5442.45,1
78.706282,-66.481792,60256.3800,616.85,5678.4086,2013032602001,4811.04,5427.89,1
78.693140,-66.495746,60266.1679,630.61,5678.6955,2013032602001,4801.61,5432.22,1
78.679935,-66.508002,60275.9440,639.05,5680.2499,2013032602001,4791.61,5430.66,1
78.666669,-66.518410,60285.7007,629.86,5679.7068,2013032602001,4777.94,5407.81,1
78.653373,-66.527741,60295.4461,630.83,5679.8612,2013032602001,4776.22,5407.05,1
78.640053,-66.536116,60305.1834,588.37,5679.9361,2013032602001,4766.64,5355.01,1
78.626707,-66.543531,60314.9139,523.63,5681.1085,2013032602001,4766.64,5290.27,1
78.613347,-66.550012,60324.6381,522.48,5681.4030,2013032602001,4758.67,5281.15,1
78.599970,-66.555699,60334.3507,503.92,5680.5513,2013032602001,4746.64,5250.56,1
78.586627,-66.563020,60344.0746,405.66,5681.2075,2013032602001,4736.18,5141.84,1
78.573337,-66.572519,60353.8204,386.34,5681.6084,2013032602001,4720.50,5106.84,1
78.560085,-66.583251,60363.5767,336.44,5682.4803,2013032602001,4694.48,5030.92,1
78.546862,-66.594887,60373.3383,347.85,5683.0084,2013032602001,4661.70,5009.55,1
78.533672,-66.607444,60383.1067,371.18,5683.4299,2013032602001,4617.49,4988.67,1
78.520520,-66.620916,60392.8796,422.81,5682.6624,2013032602001,4595.82,5018.63,1
78.507410,-66.635350,60402.6565,434.64,5683.3127,2013032602001,4569.81,5004.45,1
78.494341,-66.650736,60412.4390,455.05,5683.3502,2013032602001,4543.59,4998.64,1
78.481320,-66.667060,60422.2232,487.17,5683.3582,2013032602001,4526.55,5013.72,1
78.468346,-66.684305,60432.0092,521.31,5683.3294,2013032602001,4500.93,5022.25,1
78.455377,-66.701590,60441.7907,543.33,5683.7087,2013032602001,4481.84,5025.17,1
78.442342,-66.717571,60451.5573,541.55,5684.0143,2013032602001,4460.03,5001.57,1
78.446420,-66.712793,60448.5125,544.10,5684.2399,2013032602002,4475.47,5019.57,1
78.433329,-66.727611,60458.2660,585.57,5683.9124,2013032602002,4446.85,5032.42,1
78.420184,-66.741144,60468.0058,607.58,5684.4006,2013032602002,4427.76,5035.34,1
78.406992,-66.753507,60477.7377,647.32,5685.8438,2013032602002,4412.20,5059.52,1
78.393754,-66.764585,60487.4517,651.09,5685.7340,2013032602002,4400.52,5051.61,1
78.380478,-66.774357,60497.1489,675.65,5685.0091,2013032602002,4381.90,5057.55,1
78.367170,-66.783083,60506.8348,671.80,5686.2216,2013032602002,4368.74,5040.55,1
78.353875,-66.792229,60516.5169,663.77,5686.5363,2013032602002,4353.02,5016.79,1
78.340596,-66.801993,60526.2022,692.23,5686.7712,2013032602002,4332.48,5024.72,1
78.327338,-66.812375,60535.8857,717.77,5686.8833,2013032602002,4322.12,5039.90,1
78.314103,-66.823399,60545.5681,746.95,5686.3744,2013032602002,4315.30,5062.26,1
78.300887,-66.835014,60555.2483,775.59,5687.2593,2013032602002,4294.47,5070.05,1
78.287693,-66.847176,60564.9324,784.51,5688.8269,2013032602002,4278.62,5063.14,1
78.274523,-66.859921,60574.6170,762.39,5688.7773,2013032602002,4267.92,5030.31,1
78.261378,-66.873269,60584.3037,771.13,5689.1975,2013032602002,4252.42,5023.55,1
78.248253,-66.887126,60593.9947,772.71,5689.5613,2013032602002,4244.63,5017.33,1
78.235140,-66.901179,60603.6821,762.92,5688.9858,2013032602002,4227.01,4989.93,1
78.222025,-66.915216,60613.3705,787.01,5689.7273,2013032602002,4214.23,5001.24,1
78.208907,-66.929171,60623.0565,824.88,5689.4659,2013032602002,4201.98,5026.86,1
78.195788,-66.943026,60632.7421,863.84,5690.3136,2013032602002,4187.79,5051.63,1
78.182665,-66.956817,60642.4259,878.74,5690.1843,2013032602002,4186.33,5065.07,1
78.169534,-66.970445,60652.1084,879.27,5691.3916,2013032602002,4173.40,5052.67,1
78.156397,-66.983888,60661.7898,874.32,5690.8498,2013032602002,4164.21,5038.52,1
78.143255,-66.997174,60671.4673,858.63,5690.4554,2013032602002,4152.07,5010.70,1
78.130107,-67.010321,60681.1422,869.89,5690.8620,2013032602002,4142.08,5011.97,1
78.116952,-67.023297,60690.8137,864.26,5690.7836,2013032602002,4137.08,5001.34,1
78.103783,-67.035943,60700.4782,861.28,5690.8480,2013032602002,4127.38,4988.66,1
78.090597,-67.048090,60710.1370,864.27,5691.7386,2013032602002,4122.09,4986.35,1
78.077391,-67.059752,60719.7910,869.90,5691.5442,2013032602002,4122.09,4991.98,1
78.064169,-67.070935,60729.4399,864.26,5691.5209,2013032602002,4127.09,4991.35,1
78.050931,-67.081679,60739.0862,836.99,5692.4461,2013032602002,4140.51,4977.50,1
78.037678,-67.091973,60748.7292,788.25,5692.8197,2013032602002,4152.07,4940.32,1
78.024410,-67.101808,60758.3670,751.97,5692.5068,2013032602002,4166.50,4918.47,1
78.011128,-67.111148,60767.9989,765.73,5692.9514,2013032602002,4172.06,4937.79,1
77.997838,-67.120031,60777.5609,753.63,5655.7247,2013032602002,4149.38,4903.01,1
78.002047,-67.117254,60774.5513,763.33,5670.8105,2013032602003,4156.31,4919.64,1
77.988750,-67.125903,60784.0144,744.18,5633.6994,2013032602003,4140.36,4884.53,1
77.975438,-67.134160,60793.3747,738.69,5603.1685,2013032602003,4125.11,4863.81,1
77.962119,-67.142034,60802.6469,707.70,5572.3324,2013032602003,4115.16,4822.86,1
77.948789,-67.149541,60811.8766,680.65,5565.9986,2013032602003,4123.21,4803.86,1
77.935445,-67.156607,60821.1462,672.42,5572.2425,2013032602003,4152.78,4825.21,1
77.922095,-67.163273,60830.4407,726.62,5572.3506,2013032602003,4166.53,4893.15,1
77.908745,-67.170014,60839.7614,695.35,5572.4032,2013032602003,4182.04,4877.40,1
77.895403,-67.177142,60849.1014,602.46,5570.9456,2013032602003,4197.03,4799.49,1
77.882091,-67.185261,60858.4686,510.02,5572.5957,2013032602003,4216.19,4726.21,1
77.868847,-67.195712,60867.8774,537.70,5571.5136,2013032602003,4252.00,4789.71,1
77.855678,-67.208121,60877.3204,544.96,5571.3276,2013032602003,4264.10,4809.06,1
77.842567,-67.221764,60886.7933,501.17,5571.5448,2013032602003,4281.86,4783.03,1
77.829499,-67.236335,60896.2876,415.95,5571.7207,2013032602003,4322.02,4737.97,1
77.816472,-67.251683,60905.7992,493.74,5571.3349,2013032602003,4353.03,4846.78,1
77.803486,-67.267783,60915.3238,447.66,5570.8501,2013032602003,4395.99,4843.65,1
77.790543,-67.284635,60924.8655,472.71,5571.0264,2013032602003,4412.89,4885.59,1
77.777643,-67.302181,60934.4221,377.36,5570.7412,2013032602003,4430.95,4808.31,1
77.764727,-67.319426,60943.9852,342.22,5571.3821,2013032602003,4458.62,4800.84,1
77.751677,-67.334235,60953.5357,263.84,5572.0352,2013032602003,4542.64,4806.48,1
77.738526,-67.346904,60963.0713,187.60,5572.3589,2013032602003,4621.35,4808.94,1
77.725332,-67.358562,60972.5990,129.52,5571.4235,2013032602003,4670.23,4799.75,1
77.712105,-67.369316,60982.1204,140.25,5572.7962,2013032602003,4658.43,4798.68,1
77.698847,-67.379190,60991.6381,123.36,5572.4361,2013032602003,4702.59,4825.95,1
77.685563,-67.388230,61001.1471,  0.00,5572.8078,2013032602003,4873.59,4873.59,1
77.672252,-67.396424,61010.6476,  0.00,5572.0329,2013032602003,4962.38,4962.38,1
76.709701,-69.092097,42058.3186,  0.00,1559.2731,2013040201001,1059.69,1059.69,1
76.721904,-69.067696,42071.2144,  0.00,1592.3403,2013040201001,1024.44,1024.44,1
76.734065,-69.042851,42083.7611, 20.82,1590.9462,2013040201001,980.96,1001.78,1
76.746350,-69.019209,42096.0539,118.80,1622.1571,2013040201001,1040.25,1159.04,1
76.758782,-68.997252,42108.4381,151.45,1700.6879,2013040201001,1152.49,1303.94,1
76.771301,-68.976645,42121.5108,159.87,1831.9654,2013040201001,1265.33,1425.20,1
76.784144,-68.959637,42134.8556, 66.09,1850.8116,2013040201001,1257.03,1323.12,1
76.797075,-68.943938,42147.3258, 82.66,1788.6995,2013040201001,1142.61,1225.27,1
76.809976,-68.927623,42159.5527,106.89,1815.2592,2013040201001,1118.79,1225.68,1
76.822835,-68.910599,42171.9886,111.17,1832.3544,2013040201001,995.58,1106.75,1
76.835689,-68.893494,42184.3847,136.62,1823.3385,2013040201001,923.83,1060.45,1
76.848523,-68.876100,42196.5874,208.33,1793.1267,2013040201001,854.56,1062.89,1
76.861284,-68.857669,42208.9389,274.05,1781.0031,2013040201001,787.21,1061.26,1
76.873870,-68.837102,42221.5445,133.41,1763.4970,2013040201001,710.10,843.51,1
76.886213,-68.813779,42234.3440,204.13,1736.0169,2013040201001,774.47,978.60,1
76.898486,-68.789711,42247.2884,239.84,1728.7865,2013040201001,840.32,1080.16,1
76.910709,-68.765139,42260.2561, 67.99,1724.0210,2013040201001,932.29,1000.28,1
76.922886,-68.740110,42273.1871,407.20,1725.9765,2013040201001,1005.76,1412.95,1
76.935004,-68.714484,42286.1020,493.02,1735.4958,2013040201001,1034.28,1527.30,1
76.947051,-68.688211,42298.9456,381.78,1756.4561,2013040201001,1049.35,1431.13,1
76.959024,-68.661251,42311.7394,194.65,1762.5190,2013040201001,1017.24,1211.89,1
76.970935,-68.633724,42324.5487, 79.61,1767.7726,2013040201001,1009.45,1089.06,1
76.982691,-68.604894,42337.3639, 82.69,1765.7613,2013040201001,969.33,1052.03,1
76.994192,-68.574088,42350.1727, 47.85,1761.2673,2013040201001,984.32,1032.18,1
77.005518,-68.542045,42362.5399, 60.67,1722.4498,2013040201001,955.39,1016.07,1
77.017011,-68.511139,42374.4097,110.55,1698.5502,2013040201001,874.01,984.56,1
77.028622,-68.481085,42386.0102, 94.57,1677.4655,2013040201001,784.83,879.41,1
77.040332,-68.451845,42397.6482,199.99,1627.8837,2013040201001,719.46,919.45,1
77.051998,-68.422384,42409.2925,200.25,1539.1515,2013040201001,629.80,830.06,1
77.062815,-68.387023,42421.1853,334.70,1472.5520,2013040201001,589.14,923.83,1
77.073140,-68.348664,42433.5861, 56.38,1438.6314,2013040201001,579.60,635.99,1
77.083451,-68.310174,42446.5748,158.79,1420.9862,2013040201001,617.95,776.74,1
77.093602,-68.270856,42460.0801, 28.49,1378.5615,2013040201001,632.41,660.90,1
77.103966,-68.232642,42474.0055,  0.00,1332.7291,2013040201001,554.77,554.77,1
77.100738,-68.244697,42469.5957,  0.00,1346.3622,2013040201002,575.55,575.55,1
77.110931,-68.205541,42483.6285,  0.00,1310.6464,2013040201002,593.76,593.76,1
77.120771,-68.164545,42497.3737,  0.00,1291.1538,2013040201002,624.66,624.66,1
77.130493,-68.122965,42510.9062,  0.00,1280.4130,2013040201002,775.38,775.38,1
77.140428,-68.082377,42524.2597,  0.00,1276.8907,2013040201002,1159.34,1159.34,1
77.150715,-68.043548,42537.4783,  0.00,1274.5672,2013040201002,1184.33,1184.33,1
77.161022,-68.004812,42550.6308,  0.00,1276.0786,2013040201002,1032.00,1032.00,1
77.171263,-67.965677,42563.7243,  0.00,1280.0943,2013040201002,584.82,584.82,1
77.181711,-67.927646,42576.7595,  0.00,1283.1209,2013040201002,656.89,656.89,1
77.192350,-67.890685,42589.8009,  0.00,1289.7997,2013040201002,1062.60,1062.60,1
77.203102,-67.854361,42602.8996,  0.00,1292.3885,2013040201002,1269.28,1269.28,1
77.214021,-67.819024,42616.0807,  0.00,1295.7987,2013040201002,1275.51,1275.51,1
77.225038,-67.784287,42629.3536,  0.00,1299.8494,2013040201002,1237.01,1237.01,1
77.236164,-67.750252,42642.6847,  0.00,1298.2284,2013040201002,1100.67,1100.67,1
77.247346,-67.716537,42656.0806,  0.00,1297.8726,2013040201002,698.19,698.19,1
77.258530,-67.682831,42669.5281,  0.00,1293.0034,2013040201002,574.37,574.37,1
77.269656,-67.648689,42683.0212,  0.00,1285.9413,2013040201002,486.45,486.45,1
77.280609,-67.613401,42696.5653,216.62,1280.2591,2013040201002,547.15,763.77,1
77.290969,-67.574626,42710.1554,100.81,1276.2886,2013040201002,490.75,591.55,1
77.300780,-67.532916,42723.6479,  0.00,1276.6891,2013040201002,407.79,407.79,1
77.310083,-67.488860,42737.0311, 65.12,1279.3510,2013040201002,366.47,431.60,1
77.318602,-67.441595,42750.3571, 91.40,1285.5088,2013040201002,442.89,534.30,1
77.326116,-67.390921,42763.6501,  0.00,1294.2624,2013040201002,520.24,520.24,1
77.331709,-67.335367,42776.9343,  0.00,1305.5711,2013040201002,544.27,544.27,1
77.334988,-67.276081,42790.0942,  0.00,1277.5988,2013040201002,512.04,512.04,1
77.335635,-67.215022,42802.8511,  0.00,1246.9807,2013040201002,637.87,637.87,1
77.333837,-67.154406,42815.2958,  0.00,1212.3529,2013040201002,761.63,761.63,1
77.331413,-67.094184,42827.4591,  0.00,1182.6151,2013040201002,757.98,757.98,1
77.329175,-67.033838,42839.5054,  0.00,1139.7988,2013040201002,533.62,533.62,1
77.326828,-66.973600,42851.4865,  0.00,1086.1007,2013040201002,359.90,359.90,1
77.324440,-66.913383,42863.5173,  0.00,1059.1193,2013040201002,239.98,239.98,1
77.322010,-66.853195,42875.8332,  0.00,1062.1814,2013040201002,324.93,324.93,1
77.319493,-66.793090,42888.6921,  0.00,1061.7957,2013040201002,288.71,288.71,1
77.317282,-66.732779,42901.9990,  0.00,1053.4623,2013040201002,159.72,159.72,1
77.316388,-66.671769,42915.5780,  0.00,1038.1107,2013040201002,156.07,156.07,1
77.316642,-66.690488,42911.3950,  0.00,1051.9497,2013040201003,180.03,180.03,1
77.315138,-66.629818,42924.9304,  0.00,994.1161,2013040201003,703.40,703.40,1
77.313033,-66.569494,42938.4846,  0.00,920.4618,2013040201003,898.04,898.04,1
77.310856,-66.509229,42952.1851,  0.00,850.6521,2013040201003,826.93,826.93,1
77.309005,-66.448721,42966.0480,  0.00,789.7741,2013040201003,772.54,772.54,1
77.307400,-66.388051,42980.5135,  0.00,765.1764,2013040201003,537.26,537.26,1
77.304264,-66.328654,42995.8001,  0.00,744.0742,2013040201003,471.13,471.13,1
77.302023,-66.268412,43011.2970,  0.00,725.0591,2013040201003,379.01,379.01,1
77.299775,-66.208177,43026.6975,  0.00,716.3653,2013040201003,188.33,188.33,1
77.297447,-66.148034,43042.2410,  0.00,720.3802,2013040201003,208.09,208.09,1
77.294837,-66.088127,43057.8477,  0.00,736.0359,2013040201003,360.86,360.86,1
77.292577,-66.027954,43073.0598,  0.00,755.8528,2013040201003,341.47,341.47,1
77.290536,-65.967621,43087.5769,  0.00,758.6502,2013040201003,259.97,259.97,1
77.288490,-65.907304,43101.4301,  0.00,766.6638,2013040201003,131.79,131.79,1
77.285868,-65.847458,43114.7157,  0.00,775.3084,2013040201003,368.42,368.42,1
77.283540,-65.787377,43127.6660,568.86,805.8918,2013040201003,484.49,1053.35,1
77.280977,-65.727526,43140.4308,291.64,840.0356,2013040201003,499.80,791.44,1
77.278344,-65.667726,43153.0038,  0.00,859.6211,2013040201003,196.19,196.19,1
77.276042,-65.607652,43165.4383,  0.00,878.9693,2013040201003,187.52,187.52,1
77.273729,-65.547600,43177.7656,  0.00,886.9464,2013040201003,145.05,145.05,1
77.271351,-65.487614,43189.9805,206.68,887.0291,2013040201003,354.91,561.59,1
77.268816,-65.427769,43202.3656,469.23,902.6272,2013040201003,327.50,796.73,1
77.266278,-65.367964,43215.1421, 58.18,947.7969,2013040201003,324.93,383.11,1
77.263785,-65.308186,43228.3879,114.18,1024.2228,2013040201003,347.96,462.14,1
77.261699,-65.248117,43241.7612,144.41,1104.3239,2013040201003,293.27,437.68,1
77.259002,-65.188563,43255.3190,233.00,1185.9745,2013040201003,292.18,525.18,1
77.256509,-65.128882,43269.0615,223.31,1286.9620,2013040201003,368.28,591.59,1
77.254129,-65.069098,43282.7963,265.73,1381.3192,2013040201003,405.20,670.93,1
77.251491,-65.009560,43296.5151,526.40,1481.9212,2013040201003,479.93,1006.33,1
77.248781,-64.949982,43309.8695,409.46,1501.3224,2013040201003,453.51,862.97,1
77.246042,-64.890454,43322.6392,467.39,1537.8952,2013040201003,449.93,917.32,1
77.243399,-64.830862,43335.1031,517.80,1593.5489,2013040201003,476.43,994.23,1
77.241035,-64.771024,43347.2955,592.05,1622.7604,2013040201003,469.67,1061.72,1
77.238532,-64.711309,43359.1065,547.99,1650.3504,2013040201003,504.60,1052.59,1
77.235712,-64.651873,43370.6694,611.81,1659.4836,2013040201003,465.83,1077.64,1
77.236569,-64.670099,43367.1426,583.64,1661.3628,2013040201004,478.16,1061.80,1
77.233929,-64.610509,43378.6214,611.96,1649.2108,2013040201004,444.70,1056.66,1
77.231094,-64.551129,43390.2336,695.89,1671.6746,2013040201004,422.17,1118.06,1
77.228402,-64.491641,43402.2637,772.77,1718.4343,2013040201004,464.74,1237.51,1
77.225948,-64.431938,43414.6314,726.55,1734.2407,2013040201004,464.47,1191.01,1
77.223282,-64.372422,43427.2172,681.17,1750.7289,2013040201004,459.64,1140.81,1
77.220720,-64.312841,43439.8584,695.03,1777.2694,2013040201004,444.70,1139.73,1
77.217783,-64.253635,43452.6050,748.04,1809.9403,2013040201004,455.37,1203.41,1
77.214842,-64.194428,43465.3126,777.05,1830.0947,2013040201004,464.05,1241.10,1
77.212295,-64.134868,43477.9868,808.06,1851.1910,2013040201004,469.67,1277.73,1
77.209557,-64.075477,43490.5573,805.35,1860.7649,2013040201004,459.69,1265.03,1
77.206786,-64.016141,43502.9857,838.98,1876.7016,2013040201004,455.70,1294.68,1
77.204019,-63.956819,43515.3936,846.39,1907.1114,2013040201004,471.60,1317.99,1
77.201238,-63.897518,43527.6947,894.84,1907.9675,2013040201004,464.18,1359.02,1
77.198296,-63.838387,43539.8355,809.13,1925.4013,2013040201004,454.68,1263.81,1
77.195413,-63.779227,43552.0508,878.76,1962.4700,2013040201004,474.68,1353.44,1
77.192530,-63.720068,43564.2184,903.22,1966.3312,2013040201004,460.72,1363.95,1
77.189796,-63.660770,43576.3121,937.56,1984.6098,2013040201004,469.67,1407.23,1
77.187067,-63.601482,43588.4738,923.82,2000.1705,2013040201004,474.68,1398.50,1
77.184070,-63.542476,43600.7368,929.11,2013.7270,2013040201004,474.68,1403.79,1
77.180983,-63.483574,43613.0800,919.30,2014.7114,2013040201004,458.50,1377.80,1
77.178119,-63.424456,43625.3882,945.38,2017.2448,2013040201004,444.70,1390.07,1
77.175192,-63.365430,43637.8520,978.38,2045.8673,2013040201004,459.39,1437.76,1
77.172214,-63.306457,43650.5230,987.34,2069.6190,2013040201004,471.24,1458.59,1
77.169334,-63.247395,43663.2682,986.42,2077.5307,2013040201004,467.90,1454.32,1
77.166342,-63.188459,43676.0450,1022.08,2080.2971,2013040201004,459.10,1481.19,1
77.163327,-63.129554,43688.8153,1012.34,2081.6050,2013040201004,444.70,1457.04,1
77.160407,-63.070578,43701.6497,1047.51,2088.7011,2013040201004,439.69,1487.20,1
77.157478,-63.011622,43714.4961,1073.51,2096.2378,2013040201004,435.81,1509.32,1
77.154599,-62.952628,43727.3618,1059.15,2115.4217,2013040201004,449.69,1508.84,1
77.151367,-62.894022,43740.0992,1069.78,2137.2650,2013040201004,459.69,1529.47,1
77.148367,-62.835177,43752.7332,1061.18,2158.0317,2013040201004,469.67,1530.85,1
77.145216,-62.776512,43765.3066,1056.99,2172.1461,2013040201004,469.67,1526.66,1
77.142330,-62.717584,43777.6875,1062.65,2165.9622,2013040201004,458.25,1520.89,1
77.143263,-62.735604,43773.9117,1058.44,2167.9581,2013040201005,459.69,1518.13,1
77.140166,-62.676896,43786.1963,1067.06,2174.5776,2013040201005,454.68,1521.74,1
77.137152,-62.618110,43798.4039,1076.71,2186.6063,2013040201005,458.40,1535.11,1
77.134145,-62.559339,43810.5724,1080.98,2202.4414,2013040201005,464.32,1545.30,1
77.130949,-62.500781,43822.7774,1115.49,2219.4748,2013040201005,469.67,1585.16,1
77.127758,-62.442231,43834.9595,1147.84,2220.5552,2013040201005,459.69,1607.53,1
77.124609,-62.383647,43846.9749,1144.26,2201.7978,2013040201005,435.91,1580.17,1
