LAT,LON,TIME,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
68.719756,-48.756411,42141.5866,1145.51,1791.0000,2005051401002,-105.84,1039.67,0
68.721528,-48.757114,42144.3238,1154.33,1780.5914,2005051401002,-119.05,1035.28,0
68.723305,-48.757701,42146.9852,1161.97,1769.1829,2005051401002,-128.68,1033.29,0
68.725086,-48.758221,42149.5844,1142.69,1757.7743,2005051401002,-138.94,1003.75,0
68.726874,-48.758446,42152.1381,1164.60,1749.1829,2005051401002,-146.39,1018.21,0
68.728664,-48.758400,42154.6586,1183.87,1743.0000,2005051401002,-150.85,1033.02,0
68.730453,-48.758217,42157.1637,1177.44,1742.2257,2005051401002,-148.99,1028.45,0
68.732236,-48.757804,42159.6707,1191.82,1744.0000,2005051401002,-144.25,1047.57,0
68.734018,-48.757324,42162.1801,1200.65,1744.0000,2005051401002,-143.33,1057.32,0
68.735801,-48.756880,42164.6879,1221.50,1743.0000,2005051401002,-143.35,1078.15,0
68.737586,-48.756484,42167.1931,1226.04,1744.0000,2005051401002,-143.35,1082.70,0
68.739373,-48.756189,42169.7004,1221.38,1745.0000,2005051401002,-143.35,1078.03,0
68.741160,-48.755924,42172.2078,1242.81,1743.5486,2005051401002,-142.71,1100.10,0
68.743075,-48.755579,42174.8881,1249.47,1741.0000,2005051401002,-143.38,1106.09,0
68.744930,-48.755202,42177.4739,1324.17,1737.1400,2005051401002,-143.35,1180.82,0
68.746788,-48.754961,42180.0453,1319.09,1730.9357,2005051401002,-144.48,1174.61,0
68.748647,-48.754782,42182.5960,1304.97,1724.7314,2005051401002,-150.87,1154.10,0
68.750507,-48.754650,42185.1269,1304.30,1720.5271,2005051401002,-152.00,1152.30,0
68.752367,-48.754599,42187.6485,1330.14,1718.6772,2005051401002,-152.09,1178.05,0
68.754227,-48.754562,42190.1719,1305.37,1722.8814,2005051401002,-148.30,1157.07,0
68.756087,-48.754502,42192.7142,1255.86,1726.0857,2005051401002,-138.93,1116.93,0
68.757947,-48.754442,42195.2753,1242.49,1728.2900,2005051401002,-130.05,1112.43,0
68.759807,-48.754418,42197.8475,1237.92,1728.0000,2005051401002,-120.82,1117.10,0
68.761667,-48.754337,42200.4215,1213.36,1727.0000,2005051401002,-113.65,1099.70,0
68.763626,-48.754253,42203.1306,1207.08,1722.0971,2005051401002,-108.81,1098.27,0
68.765548,-48.754199,42205.7716,1207.30,1711.7857,2005051401002,-110.37,1096.94,0
68.767470,-48.754110,42208.3787,1219.97,1700.3771,2005051401002,-118.19,1101.78,0
68.774732,-48.753517,42218.0356,1293.12,1684.0000,2005051401002,-143.24,1149.88,0
68.776652,-48.753288,42220.5815,1293.98,1678.8121,2005051401002,-146.71,1147.27,0
68.778572,-48.753037,42223.1196,1301.34,1672.2155,2005051401002,-157.47,1143.88,0
68.780493,-48.752810,42225.6435,1324.58,1664.4035,2005051401002,-169.02,1155.56,0
68.782413,-48.752600,42228.1522,1323.25,1657.1992,2005051401002,-181.67,1141.59,0
68.784420,-48.752400,42230.7589,1321.91,1650.9949,2005051401002,-193.66,1128.25,0
68.786373,-48.752234,42233.2870,1314.38,1645.5812,2005051401002,-201.70,1112.69,0
68.788326,-48.752080,42235.8100,1299.51,1639.5863,2005051401002,-206.41,1093.10,0
68.790279,-48.751915,42238.3298,1286.08,1634.3820,2005051401002,-212.70,1073.37,0
68.792231,-48.751740,42240.8463,1267.74,1628.1778,2005051401002,-218.33,1049.41,0
68.794183,-48.751502,42243.3585,1278.33,1621.9470,2005051401002,-221.85,1056.48,0
68.796134,-48.751168,42245.8661,1281.28,1615.7692,2005051401002,-225.78,1055.51,0
68.798083,-48.750803,42248.3714,1281.36,1612.0000,2005051401002,-227.60,1053.76,0
68.800033,-48.750455,42250.8790,1270.35,1616.2788,2005051401002,-225.35,1044.99,0
68.801984,-48.750151,42253.4057,1241.06,1627.5310,2005051401002,-216.71,1024.35,0
68.803936,-48.749913,42255.9803,1217.69,1644.1918,2005051401002,-199.24,1018.45,0
68.805833,-48.749731,42258.5491,1221.02,1661.7567,2005051401002,-173.02,1048.00,0
68.807492,-48.749627,42260.8550,1233.06,1677.3696,2005051401002,-155.64,1077.42,0
68.809151,-48.749551,42263.2131,1233.18,1694.9825,2005051401002,-138.09,1095.09,0
68.810810,-48.749466,42265.6253,1213.77,1714.4604,2005051401002,-118.57,1095.20,0
68.812469,-48.749353,42268.1042,1203.26,1732.2082,2005051401002,-99.42,1103.84,0
68.814127,-48.749176,42270.6518,1212.35,1748.8210,2005051401002,-84.11,1128.23,0
68.815785,-48.748973,42273.2608,1209.82,1763.4339,2005051401002,-70.11,1139.72,0
68.817444,-48.748829,42275.9252,1203.48,1776.3645,2005051401002,-56.98,1146.50,0
68.819102,-48.748721,42278.6378,1274.06,1789.6596,2005051401002,-45.72,1228.34,0
68.820761,-48.748621,42281.3919,1299.36,1801.1816,2005051401002,-34.13,1265.23,0
68.822420,-48.748488,42284.1801,1307.04,1810.2951,2005051401002,-25.56,1281.48,0
68.824079,-48.748354,42286.9801,1265.05,1819.9988,2005051401002,-15.76,1249.29,0
68.826040,-48.748187,42290.2917,1250.29,1830.4074,2005051401002, -8.27,1242.02,0
68.827626,-48.748062,42292.9790,1267.95,1840.8159,2005051401002,  1.23,1269.18,0
68.829212,-48.747933,42295.6762,1255.04,1851.2245,2005051401002, 13.13,1268.17,0
68.830797,-48.747789,42298.3834,1240.41,1861.3165,2005051401002, 23.41,1263.82,0
68.832383,-48.747644,42301.0958,1206.03,1869.5208,2005051401002, 35.26,1241.29,0
68.833969,-48.747494,42303.7998,1172.35,1874.7251,2005051401002, 43.22,1215.57,0
68.835554,-48.747326,42306.4781,1174.78,1875.0706,2005051401002, 46.08,1220.86,0
68.837139,-48.747140,42309.1034,1193.71,1871.8663,2005051401002, 49.62,1243.33,0
68.838725,-48.746969,42311.6630,1165.50,1869.0000,2005051401002, 46.53,1212.03,0
68.840311,-48.746841,42314.1717,1165.13,1868.0000,2005051401002, 45.30,1210.43,0
68.841897,-48.746793,42316.6433,1189.21,1865.2534,2005051401002, 49.45,1238.66,0
68.843484,-48.746760,42319.0744,1152.56,1861.0492,2005051401002, 44.55,1197.10,0
68.845070,-48.746682,42321.4646,1165.88,1859.0000,2005051401002, 44.21,1210.09,0
68.847191,-48.746476,42324.6119,1111.32,1860.0000,2005051401002, 44.19,1155.50,0
68.848973,-48.746205,42327.2363,1121.64,1862.5637,2005051401002, 44.19,1165.83,0
68.850753,-48.745855,42329.8494,1101.11,1864.0000,2005051401002, 48.68,1149.79,0
68.852532,-48.745484,42332.4478,1093.93,1864.0000,2005051401002, 50.87,1144.79,0
68.854313,-48.745194,42335.0283,1094.18,1864.0000,2005051401002, 51.28,1145.45,0
68.856096,-48.744982,42337.5940,1093.31,1865.0000,2005051401002, 51.70,1145.01,0
68.857879,-48.744810,42340.1461,1093.68,1863.4149,2005051401002, 51.57,1145.25,0
68.859663,-48.744678,42342.6805,1085.18,1861.2106,2005051401002, 49.22,1134.40,0
68.861447,-48.744584,42345.1942,1162.03,1859.0000,2005051401002, 44.17,1206.20,0
68.863231,-48.744492,42347.6883,1168.44,1857.0000,2005051401002, 38.89,1207.33,0
68.865015,-48.744358,42350.1673,1126.70,1857.0000,2005051401002, 36.85,1163.55,0
68.866798,-48.744152,42352.6373,1157.57,1859.0000,2005051401002, 36.70,1194.27,0
68.869130,-48.743758,42355.8691,1151.10,1862.0000,2005051401002, 37.54,1188.63,0
68.871000,-48.743387,42358.4700,1124.26,1867.0151,2005051401002, 44.29,1168.55,0
68.872873,-48.743075,42361.0826,1102.75,1871.0000,2005051401002, 51.75,1154.50,0
68.874746,-48.742834,42363.7022,1122.34,1869.5763,2005051401002, 56.72,1179.06,0
68.876620,-48.742632,42366.3095,1086.92,1864.3720,2005051401002, 51.65,1138.57,0
68.878495,-48.742477,42368.8925,1053.53,1858.3354,2005051401002, 50.43,1103.96,0
68.880370,-48.742369,42371.4501,1069.15,1852.9634,2005051401002, 44.22,1113.37,0
68.882245,-48.742267,42373.9839,1102.42,1847.7591,2005051401002, 38.74,1141.16,0
68.884120,-48.742148,42376.4999,1132.78,1844.0000,2005051401002, 37.04,1169.82,0
68.885995,-48.741977,42379.0038,1169.49,1839.3506,2005051401002, 29.44,1198.93,0
68.888347,-48.741736,42382.1296,1182.81,1837.0000,2005051401002, 24.61,1207.41,0
68.890262,-48.741544,42384.6681,1202.76,1838.0000,2005051401002, 25.51,1228.27,0
68.892176,-48.741326,42387.2154,1209.74,1840.2623,2005051401002, 29.22,1238.96,0
68.894090,-48.741103,42389.7751,1196.51,1843.0000,2005051401002, 29.13,1225.64,0
68.896005,-48.740890,42392.3453,1217.97,1844.6709,2005051401002, 36.05,1254.02,0
68.897920,-48.740702,42394.9228,1217.12,1845.8752,2005051401002, 36.28,1253.40,0
68.899835,-48.740538,42397.5030,1242.04,1845.0000,2005051401002, 37.21,1279.24,0
68.901750,-48.740378,42400.0810,1254.70,1843.0000,2005051401002, 37.21,1291.92,0
68.903665,-48.740185,42402.6521,1273.54,1840.0000,2005051401002, 34.57,1308.10,0
68.905579,-48.739941,42405.2140,1259.41,1837.0000,2005051401002, 29.27,1288.68,0
68.907492,-48.739662,42407.7665,1231.42,1835.0000,2005051401002, 22.97,1254.39,0
68.909838,-48.739332,42410.8904,1226.59,1836.0000,2005051401002, 21.70,1248.29,0
68.911734,-48.739078,42413.4232,1279.16,1838.3052,2005051401002, 21.70,1300.86,0
68.913630,-48.738839,42415.9694,1254.68,1842.5094,2005051401002, 21.70,1276.38,0
68.915528,-48.738660,42418.5309,1268.43,1846.0000,2005051401002, 21.70,1290.13,0
68.917426,-48.738548,42421.1055,1259.00,1848.9180,2005051401002, 21.67,1280.67,0
68.919324,-48.738464,42423.6895,1275.13,1851.0000,2005051401002, 29.27,1304.39,0
68.921222,-48.738352,42426.2785,1323.17,1851.0000,2005051401002, 29.20,1352.37,0
68.923119,-48.738146,42428.8683,1323.31,1850.4691,2005051401002, 29.50,1352.81,0
68.925015,-48.737854,42431.4539,1317.71,1849.0000,2005051401002, 35.26,1352.97,0
68.926910,-48.737525,42434.0312,1296.61,1846.0605,2005051401002, 30.12,1326.73,0
68.928805,-48.737225,42436.5982,1268.04,1843.8563,2005051401002, 28.83,1296.87,0
68.931159,-48.736882,42439.7726,1302.37,1841.0000,2005051401002, 29.06,1331.43,0
68.933055,-48.736600,42442.3208,1309.61,1839.0000,2005051401002, 29.20,1338.81,0
68.934951,-48.736290,42444.8641,1288.35,1838.0000,2005051401002, 29.17,1317.51,0
68.936846,-48.735964,42447.4054,1306.01,1838.0000,2005051401002, 35.22,1341.23,0
68.938742,-48.735673,42449.9476,1281.90,1838.0000,2005051401002, 36.70,1318.60,0
68.940639,-48.735476,42452.4919,1322.33,1838.3695,2005051401002, 36.75,1359.08,0
68.942537,-48.735348,42455.0400,1296.30,1840.0000,2005051401002, 42.90,1339.20,0
68.944436,-48.735286,42457.5930,1228.92,1841.0000,2005051401002, 43.74,1272.66,0
68.946335,-48.735292,42460.1512,1189.05,1842.9823,2005051401002, 44.21,1233.26,0
68.948233,-48.735313,42462.7157,1198.93,1845.0000,2005051401002, 44.20,1243.13,0
68.950575,-48.735267,42465.8890,1156.81,1847.0000,2005051401002, 44.20,1201.01,0
68.952461,-48.735146,42468.4544,1164.04,1849.0000,2005051401002, 48.89,1212.92,0
68.954346,-48.734961,42471.0272,1187.21,1851.0000,2005051401002, 51.71,1238.92,0
68.956231,-48.734715,42473.6057,1201.01,1852.0038,2005051401002, 51.71,1252.72,0
68.958114,-48.734413,42476.1898,1176.07,1854.0000,2005051401002, 52.37,1228.44,0
68.959997,-48.734102,42478.7776,1165.30,1855.0000,2005051401002, 58.53,1223.83,0
68.961881,-48.733831,42481.3676,1225.93,1856.0000,2005051401002, 59.21,1285.14,0
68.963766,-48.733631,42483.9568,1199.71,1855.0000,2005051401002, 59.46,1259.17,0
68.965652,-48.733488,42486.5405,1157.54,1852.9748,2005051401002, 59.20,1216.74,0
68.967538,-48.733375,42489.1141,1153.93,1848.7705,2005051401002, 59.21,1213.14,0
68.969424,-48.733252,42491.6720,1130.74,1842.1325,2005051401002, 58.98,1189.72,0
68.971812,-48.733067,42494.8763,1104.08,1833.7239,2005051401002, 51.81,1155.89,0
68.973729,-48.732915,42497.4150,1101.92,1825.1577,2005051401002, 44.34,1146.26,0
68.975645,-48.732760,42499.9332,1113.50,1820.9534,2005051401002, 44.20,1157.70,0
68.977561,-48.732595,42502.4440,1121.43,1819.0000,2005051401002, 44.26,1165.69,0
68.979476,-48.732390,42504.9566,1094.78,1820.0000,2005051401002, 51.70,1146.48,0
68.981391,-48.732131,42507.4778,1115.09,1821.6595,2005051401002, 51.71,1166.79,0
68.983305,-48.731831,42510.0090,1089.40,1823.8638,2005051401002, 51.70,1141.09,0
68.985218,-48.731489,42512.5508,1087.46,1826.0000,2005051401002, 53.44,1140.90,0
68.987130,-48.731117,42515.1044,1110.09,1829.2723,2005051401002, 58.73,1168.82,0
68.989042,-48.730739,42517.6732,1106.89,1833.4766,2005051401002, 59.20,1166.09,0
68.990954,-48.730341,42520.2614,1092.69,1838.6809,2005051401002, 66.65,1159.33,0
68.993380,-48.729873,42523.5642,1081.82,1840.8852,2005051401002, 66.70,1148.51,0
68.995260,-48.729568,42526.1285,1078.03,1842.0000,2005051401002, 69.25,1147.28,0
68.997142,-48.729286,42528.6980,1063.70,1844.2938,2005051401002, 73.80,1137.50,0
69.013550,-48.728255,42551.0580,1143.16,1819.1327,2005051401003,225.72,1368.87,0
69.014910,-48.728182,42552.8417,1159.79,1808.5515,2005051401003,225.72,1385.51,0
69.016270,-48.728098,42554.6035,1200.01,1798.6469,2005051401003,221.81,1421.82,0
69.017630,-48.728004,42556.3457,1246.22,1789.3893,2005051401003,207.06,1453.28,0
69.018990,-48.727919,42558.0717,1291.78,1780.5387,2005051401003,192.26,1484.04,0
69.020349,-48.727837,42559.7870,1348.80,1773.7423,2005051401003,178.14,1526.94,0
69.021709,-48.727745,42561.4941,1433.47,1767.4306,2005051401003,164.43,1597.90,0
69.023069,-48.727647,42563.1940,1464.60,1760.6882,2005051401003,153.77,1618.37,0
69.024429,-48.727545,42564.8875,1423.85,1754.3224,2005051401003,146.41,1570.25,0
69.025788,-48.727438,42566.5752,1406.56,1748.6341,2005051401003,139.03,1545.59,0
69.027148,-48.727317,42568.2585,1423.48,1743.1071,2005051401003,131.66,1555.14,0
69.028507,-48.727184,42569.9374,1399.27,1736.1601,2005051401003,124.28,1523.55,0
69.029866,-48.727049,42571.6118,1342.45,1728.1590,2005051401003,118.34,1460.79,0
69.031226,-48.726914,42573.2796,1290.40,1719.0519,2005051401003,118.24,1408.64,0
69.032585,-48.726777,42574.9387,1250.89,1709.9967,2005051401003,118.25,1369.14,0
69.033944,-48.726636,42576.5895,1261.38,1700.9437,2005051401003,107.53,1368.91,0
69.035303,-48.726489,42578.2334,1252.54,1692.8896,2005051401003, 91.29,1343.83,0
69.036967,-48.726299,42580.2393,1209.76,1685.8355,2005051401003, 74.93,1284.69,0
69.038324,-48.726133,42581.8731,1181.87,1677.7814,2005051401003, 74.27,1256.15,0
69.039682,-48.725961,42583.5040,1267.07,1671.7273,2005051401003, 65.70,1332.77,0
69.041039,-48.725782,42585.1320,1241.68,1665.6732,2005051401003, 63.18,1304.86,0
69.042396,-48.725591,42586.7589,1224.88,1658.6192,2005051401003, 59.01,1283.89,0
69.043753,-48.725394,42588.3849,1217.36,1650.5651,2005051401003, 55.82,1273.19,0
69.045110,-48.725202,42590.0101,1205.29,1642.7664,2005051401003, 49.29,1254.58,0
69.046467,-48.725022,42591.6337,1213.65,1634.4569,2005051401003, 42.57,1256.22,0
69.047824,-48.724843,42593.2554,1215.75,1625.6042,2005051401003, 37.06,1252.81,0
69.049181,-48.724661,42594.8742,1194.40,1617.0230,2005051401003, 28.33,1222.72,0
69.050539,-48.724478,42596.4904,1185.57,1608.2946,2005051401003, 21.36,1206.92,0
69.051896,-48.724300,42598.1038,1174.38,1600.2405,2005051401003, 15.64,1190.02,0
69.053253,-48.724121,42599.7151,1118.63,1593.1864,2005051401003, 11.06,1129.69,0
69.054610,-48.723937,42601.3249,1064.15,1588.5662,2005051401003,  5.86,1070.02,0
69.055967,-48.723751,42602.9362,1068.01,1584.0391,2005051401003, -0.81,1067.20,0
69.057450,-48.723543,42604.7003,1060.30,1580.5121,2005051401003, -1.87,1058.43,0
69.058808,-48.723356,42606.3218,1044.90,1575.9700,2005051401003, -2.12,1042.78,0
69.060166,-48.723175,42607.9490,1061.97,1569.9159,2005051401003, -1.82,1060.16,0
69.061524,-48.722999,42609.5812,1086.32,1562.8618,2005051401003, -1.85,1084.47,0
69.062883,-48.722832,42611.2170,1105.04,1554.8077,2005051401003, -6.17,1098.88,0
69.064242,-48.722677,42612.8541,1099.38,1545.6305,2005051401003,-10.87,1088.52,0
69.065600,-48.722534,42614.4906,1099.88,1536.6996,2005051401003,-18.38,1081.49,0
69.066959,-48.722401,42616.1241,1053.84,1527.6455,2005051401003,-27.99,1025.84,0
69.068318,-48.722271,42617.7539,1043.60,1519.8871,2005051401003,-38.65,1004.95,0
69.069677,-48.722147,42619.3805,1069.20,1513.5373,2005051401003,-48.31,1020.89,0
69.071036,-48.722040,42621.0049,1074.27,1506.4832,2005051401003,-59.82,1014.45,0
69.072396,-48.721944,42622.6288,1052.46,1500.4291,2005051401003,-68.99,983.47,0
69.073755,-48.721855,42624.2529,1058.52,1494.1875,2005051401003,-70.61,987.91,0
69.075115,-48.721790,42625.8783,1047.12,1491.0000,2005051401003,-76.91,970.21,0
69.076474,-48.721749,42627.5054,1038.97,1489.0000,2005051401003,-76.93,962.03,0
69.077818,-48.721727,42629.1150,994.05,1485.6064,2005051401003,-86.01,908.04,0
69.079178,-48.721720,42630.7490,968.37,1480.1586,2005051401003,-84.27,884.11,0
69.080538,-48.721720,42632.3906,956.32,1475.1045,2005051401003,-84.27,872.05,0
69.081898,-48.721711,42634.0386,941.45,1471.0252,2005051401003,-84.40,857.05,0
69.083258,-48.721677,42635.6913,942.79,1470.5018,2005051401003,-84.41,858.38,0
69.084618,-48.721619,42637.3467,981.06,1472.0000,2005051401003,-89.68,891.38,0
69.085977,-48.721543,42639.0047,956.27,1471.0000,2005051401003,-86.02,870.25,0
69.087337,-48.721461,42640.6684,952.55,1470.9170,2005051401003,-83.55,869.00,0
69.088697,-48.721372,42642.3431,947.94,1470.0000,2005051401003,-78.28,869.65,0
69.090056,-48.721260,42644.0307,936.49,1468.8629,2005051401003,-76.87,859.62,0
69.091415,-48.721109,42645.7278,942.23,1466.3359,2005051401003,-76.71,865.52,0
69.092773,-48.720916,42647.4334,950.63,1462.8088,2005051401003,-75.85,874.78,0
69.094130,-48.720681,42649.1467,939.17,1459.2818,2005051401003,-72.39,866.78,0
69.095487,-48.720409,42650.8664,955.42,1456.7548,2005051401003,-73.92,881.50,0
69.096843,-48.720105,42652.5898,978.93,1456.0000,2005051401003,-76.80,902.13,0
69.098130,-48.719798,42654.2289,985.02,1457.0000,2005051401003,-78.23,906.78,0
69.099485,-48.719466,42655.9543,970.77,1458.0000,2005051401003,-84.41,886.35,0
69.100839,-48.719120,42657.6815,982.26,1459.3534,2005051401003,-84.10,898.17,0
69.102193,-48.718761,42659.4160,978.21,1460.0000,2005051401003,-84.39,893.82,0
69.103547,-48.718392,42661.1610,968.13,1459.0000,2005051401003,-82.29,885.84,0
69.104900,-48.718014,42662.9167,988.64,1458.0000,2005051401003,-77.71,910.93,0
69.106253,-48.717627,42664.6821,997.83,1459.0000,2005051401003,-77.55,920.29,0
69.107605,-48.717237,42666.4544,976.80,1460.0000,2005051401003,-76.90,899.90,0
69.108959,-48.716868,42668.2309,955.79,1462.5157,2005051401003,-76.85,878.95,0
69.110313,-48.716519,42670.0114,946.03,1465.0428,2005051401003,-76.95,869.08,0
69.111668,-48.716180,42671.7988,962.91,1467.5698,2005051401003,-76.44,886.47,0
69.113023,-48.715854,42673.5947,968.41,1469.0969,2005051401003,-76.88,891.53,0
69.114379,-48.715572,42675.4003,1008.68,1470.6239,2005051401003,-76.87,931.82,0
69.115736,-48.715343,42677.2154,1026.56,1471.0000,2005051401003,-76.71,949.85,0
69.117095,-48.715165,42679.0389,1010.00,1472.0000,2005051401003,-77.09,932.92,0
69.118454,-48.715033,42680.8695,983.52,1474.0000,2005051401003,-76.89,906.62,0
69.119748,-48.714938,42682.6167,980.90,1476.7321,2005051401003,-76.00,904.91,0
69.121107,-48.714862,42684.4547,968.73,1479.0000,2005051401003,-76.88,891.85,0
69.122467,-48.714795,42686.2970,942.19,1479.0000,2005051401003,-76.01,866.18,0
69.123827,-48.714756,42688.1455,944.36,1479.0000,2005051401003,-69.39,874.98,0
69.125186,-48.714755,42690.0023,972.14,1479.0000,2005051401003,-69.39,902.75,0
69.126546,-48.714778,42691.8642,989.05,1479.0000,2005051401003,-69.24,919.81,0
69.127906,-48.714816,42693.7272,996.43,1479.0000,2005051401003,-67.83,928.60,0
69.129265,-48.714870,42695.5900,1017.42,1479.0000,2005051401003,-69.40,948.03,0
69.130625,-48.714965,42697.4527,1000.57,1478.0000,2005051401003,-69.39,931.18,0
69.131984,-48.715098,42699.3152,1017.08,1475.5245,2005051401003,-69.76,947.32,0
69.133342,-48.715246,42701.1766,1035.54,1473.9974,2005051401003,-73.17,962.38,0
69.134701,-48.715381,42703.0352,1040.53,1472.0000,2005051401003,-76.91,963.62,0
69.136060,-48.715489,42704.8885,1028.48,1472.0000,2005051401003,-84.42,944.06,0
69.137420,-48.715559,42706.7360,1042.96,1473.0000,2005051401003,-90.39,952.58,0
69.138780,-48.715584,42708.5800,1000.09,1476.1107,2005051401003,-90.61,909.49,0
69.140101,-48.715588,42710.3714,991.87,1479.6378,2005051401003,-91.78,900.09,0
69.141462,-48.715567,42712.2204,1010.51,1484.3297,2005051401003,-91.65,918.86,0
69.142823,-48.715534,42714.0775,1023.58,1490.3838,2005051401003,-85.03,938.54,0
69.144184,-48.715493,42715.9462,999.89,1496.4379,2005051401003,-77.09,922.80,0
69.145545,-48.715442,42717.8287,930.59,1500.7460,2005051401003,-69.02,861.57,0
69.146906,-48.715387,42719.7285,917.84,1502.0000,2005051401003,-61.55,856.29,0
69.148266,-48.715326,42721.6448,913.89,1502.0000,2005051401003,-54.34,859.55,0
69.149627,-48.715254,42723.5667,896.16,1501.0000,2005051401003,-54.30,841.86,0
69.150988,-48.715163,42725.4866,883.58,1501.0000,2005051401003,-51.86,831.71,0
69.152348,-48.715068,42727.4015,912.09,1501.0000,2005051401003,-46.31,865.78,0
69.153709,-48.714964,42729.3114,898.85,1501.0000,2005051401003,-46.80,852.05,0
69.155069,-48.714833,42731.2171,894.67,1501.0000,2005051401003,-47.21,847.46,0
69.156429,-48.714673,42733.1194,964.87,1501.9624,2005051401003,-46.05,918.82,0
69.157789,-48.714495,42735.0197,963.92,1503.0000,2005051401003,-44.60,919.32,0
69.159148,-48.714302,42736.9195,980.84,1505.0000,2005051401003,-38.50,942.34,0
69.160530,-48.714089,42738.8527,966.67,1506.5435,2005051401003,-34.66,932.01,0
69.161888,-48.713866,42740.7575,1000.84,1509.0705,2005051401003,-27.74,973.10,0
69.163247,-48.713629,42742.6661,1024.67,1511.0000,2005051401003,-23.21,1001.47,0
69.164605,-48.713376,42744.5793,1059.94,1513.0000,2005051401003,-16.75,1043.20,0
69.165963,-48.713118,42746.4950,994.96,1513.0000,2005051401003, -8.45,986.50,0
69.167321,-48.712862,42748.4106,1010.48,1512.8213,2005051401003, -2.49,1007.99,0
69.168679,-48.712607,42750.3229,1060.61,1507.5885,2005051401003, -1.90,1058.71,0
69.170038,-48.712354,42752.2247,1113.98,1497.5344,2005051401003, -3.90,1110.09,0
69.171396,-48.712100,42754.1023,1134.10,1487.7204,2005051401003,-13.99,1120.12,0
69.172754,-48.711840,42755.9496,1154.95,1477.1393,2005051401003,-25.14,1129.81,0
69.174112,-48.711586,42757.7699,1227.18,1468.5581,2005051401003,-37.54,1189.64,0
69.175470,-48.711351,42759.5679,1410.22,1462.3180,2005051401003,-46.37,1363.85,0
69.176830,-48.711148,42761.3502,1466.66,1457.1319,2005051401003,-53.30,1413.36,0
69.178190,-48.710981,42763.1231,1527.76,1455.0000,2005051401003,-53.50,1474.26,0
69.179550,-48.710840,42764.8942,1584.17,1454.0779,2005051401003,-54.12,1530.05,0
69.180910,-48.710716,42766.6680,1735.96,1454.0000,2005051401003,-50.78,1685.18,0
69.182289,-48.710598,42768.4680,1854.04,1453.0000,2005051401003,-50.02,1804.02,0
69.183648,-48.710493,42770.2448,1900.84,1450.4967,2005051401003,-49.73,1851.11,0
69.205900,-48.708787,42799.3967,1514.66,1445.0000,2005051401003,-62.30,1452.36,0
69.207259,-48.708731,42801.2339,1443.59,1444.1261,2005051401003,-68.52,1375.07,0
69.208619,-48.708688,42803.0701,1382.65,1444.0000,2005051401003,-69.07,1313.59,0
69.209979,-48.708651,42804.9053,1336.06,1443.0720,2005051401003,-69.41,1266.65,0
69.211339,-48.708606,42806.7397,1265.06,1443.0000,2005051401003,-77.41,1187.65,0
69.212699,-48.708541,42808.5745,1172.82,1443.0000,2005051401003,-76.09,1096.73,0
69.214058,-48.708465,42810.4058,1055.23,1442.0000,2005051401003,-77.06,978.18,0
69.215418,-48.708372,42812.2424,984.81,1442.0000,2005051401003,-78.18,906.63,0
69.216777,-48.708269,42814.0820,938.03,1443.0000,2005051401003,-77.57,860.45,0
69.218136,-48.708139,42815.9243,936.48,1444.0000,2005051401003,-69.87,866.61,0
69.219495,-48.707982,42817.7685,954.09,1444.0000,2005051401003,-69.21,884.88,0
69.220854,-48.707810,42819.6131,967.19,1443.8556,2005051401003,-68.50,898.69,0
69.222212,-48.707635,42821.4546,980.86,1441.3286,2005051401003,-69.15,911.70,0
69.223512,-48.707459,42823.2114,984.81,1438.8015,2005051401003,-69.21,915.60,0
69.224871,-48.707261,42825.0414,973.43,1435.2745,2005051401003,-69.09,904.34,0
69.226229,-48.707032,42826.8627,951.20,1430.7474,2005051401003,-71.53,879.67,0
69.227587,-48.706793,42828.6733,900.55,1425.4408,2005051401003,-77.86,822.70,0
69.228945,-48.706550,42830.4725,871.01,1419.6933,2005051401003,-83.99,787.03,0
69.230303,-48.706296,42832.2603,866.55,1414.1663,2005051401003,-92.00,774.55,0
69.231660,-48.706049,42834.0391,863.91,1409.6393,2005051401003,-100.31,763.60,0
69.233019,-48.705836,42835.8157,864.78,1409.0000,2005051401003,-99.37,765.41,0
69.234378,-48.705639,42837.5963,853.24,1409.0000,2005051401003,-98.32,754.91,0
69.235737,-48.705451,42839.3813,880.49,1410.0000,2005051401003,-94.19,786.30,0
69.252456,-48.703623,42861.5387,1238.70,1399.0000,2005051401004,-282.83,955.88,0
69.254307,-48.703337,42863.9722,1290.33,1397.0000,2005051401004,-286.76,1003.57,0
69.256158,-48.703077,42866.4092,1348.61,1398.0000,2005051401004,-286.71,1061.91,0
69.258010,-48.702855,42868.8574,1337.42,1400.0000,2005051401004,-286.56,1050.86,0
69.259862,-48.702657,42871.3122,1337.52,1399.0000,2005051401004,-293.08,1044.44,0
69.261714,-48.702462,42873.7688,1227.15,1397.0000,2005051401004,-294.54,932.60,0
69.263566,-48.702270,42876.2260,1215.56,1398.8598,2005051401004,-299.43,916.13,0
69.265419,-48.702149,42878.6974,1187.76,1408.2349,2005051401004,-294.16,893.60,0
69.267272,-48.702072,42881.2070,1176.07,1423.8905,2005051401004,-284.41,891.66,0
69.269125,-48.702025,42883.7758,1134.03,1443.0614,2005051401004,-269.13,864.90,0
69.270978,-48.701973,42886.4187,1102.38,1462.9356,2005051401004,-254.20,848.18,0
